id	lnClb	lnCub
nh4_c	-14.50865774	1
pran_c	-14.50865774	1
nh4_e	1	1
octeACP_c	-14.50865774	1
prbamp_c	-14.50865774	1
octeACP_m	-14.50865774	1
nh4_m	-14.50865774	1
prbatp_c	-14.50865774	1
nh4_n	-14.50865774	1
nh4_x	-14.50865774	1
od2coa_x	-14.50865774	1
prfp_c	-14.50865774	1
odecoa_c	-14.50865774	1
nicrnt_c	-14.50865774	1
odecoa_x	-14.50865774	1
prlp_c	-14.50865774	1
oh1_c	-14.50865774	1
oh1_m	-14.50865774	1
nicrnt_m	-14.50865774	1
nmn_c	-14.50865774	1
nmn_e	1	1
ohpb_c	-14.50865774	1
pro__L_c	-14.50865774	1
orn_c	-14.50865774	1
nmn_m	-14.50865774	1
nmn_x	-14.50865774	1
pro__L_e	1	1
orn_e	1	1
pro__L_m	-14.50865774	1
orn_m	-14.50865774	1
orot5p_c	-14.50865774	1
o2_c	-14.50865774	1
o2_e	1	1
protrna_c	-14.50865774	1
orot_c	-14.50865774	1
prpp_c	-14.50865774	1
oxag_c	-14.50865774	1
prpp_m	-14.50865774	1
oxag_m	-14.50865774	1
ps_SC_c	-14.50865774	1
pa_SC_c	-14.50865774	1
ps_SC_g	-14.50865774	1
pa_SC_m	-14.50865774	1
skm_c	-14.50865774	1
so3_c	-14.50865774	1
ps_SC_m	-14.50865774	1
pac_c	-14.50865774	1
ps_SC_v	-14.50865774	1
pacald_c	-14.50865774	1
so3_e	1	1
psd5p_c	-14.50865774	1
so4_c	-14.50865774	1
pacald_e	1	1
pacald_m	-14.50865774	1
so4_e	1	1
pser__L_c	-14.50865774	1
pad_c	-14.50865774	1
psph1p_c	-14.50865774	1
palmACP_c	-14.50865774	1
psph1p_r	-14.50865774	1
palmACP_m	-14.50865774	1
sph1p_c	-14.50865774	1
sph1p_r	-14.50865774	1
psphings_c	-14.50865774	1
sphgn_c	-14.50865774	1
pan4p_c	-14.50865774	1
psphings_r	-14.50865774	1
pan4p_m	-14.50865774	1
pan4p_x	-14.50865774	1
sphgn_r	-14.50865774	1
ptd134bp_SC_c	-14.50865774	1
spmd_c	-14.50865774	1
pant__R_c	-14.50865774	1
ptd135bp_SC_c	-14.50865774	1
pant__R_m	-14.50865774	1
spmd_e	1	1
ptd145bp_SC_c	-14.50865774	1
sprm_c	-14.50865774	1
sprm_e	-14.50865774	1
pap_c	-14.50865774	1
ptd1ino_SC_c	-14.50865774	1
pap_e	-14.50865774	1
pap_m	-14.50865774	1
sql_c	-14.50865774	1
ptd1ino_SC_e	-14.50865774	1
sql_r	-14.50865774	1
pap_x	-14.50865774	1
ptd1ino_SC_n	-14.50865774	1
paps_c	-14.50865774	1
srb__L_c	-14.50865774	1
ptd2meeta_SC_c	-14.50865774	1
srb__L_e	-14.50865774	1
stcoa_c	-14.50865774	1
pc_SC_c	-14.50865774	1
ptd3ino_SC_c	-14.50865774	1
pc_SC_e	-14.50865774	1
stcoa_x	-14.50865774	1
ptd4ino_SC_c	-14.50865774	1
succ_c	-14.50865774	1
pdx5p_c	-14.50865774	1
pe_SC_c	-14.50865774	1
ptd4ino_SC_n	-14.50865774	1
pe_SC_g	-14.50865774	1
succ_e	1	1
ptdmeeta_SC_c	-14.50865774	1
succ_m	-14.50865774	1
succoa_m	-14.50865774	1
pe_SC_m	-14.50865774	1
ptrc_c	-14.50865774	1
pe_SC_v	-14.50865774	1
pectin_e	-14.50865774	1
pendp_c	-14.50865774	1
suchms_c	-14.50865774	1
sucr_c	-14.50865774	1
sucr_e	1	1
pendp_m	-14.50865774	1
ptrc_e	1	1
pep_c	-14.50865774	1
sucsal_c	-14.50865774	1
pyam5p_c	-14.50865774	1
tag6p__D_c	-14.50865774	1
pep_m	-14.50865774	1
tagdp__D_c	-14.50865774	1
pydam_c	-14.50865774	1
pepd_c	-14.50865774	1
pepd_e	-14.50865774	1
taur_c	-14.50865774	1
pydx5p_c	-14.50865774	1
taur_e	1	1
pg_SC_m	-14.50865774	1
pydx_c	-14.50865774	1
pgp_SC_m	-14.50865774	1
tchola_c	-14.50865774	1
pydxn_c	-14.50865774	1
tchola_v	-14.50865774	1
phe__L_c	-14.50865774	1
pyr_c	-14.50865774	1
phe__L_e	1	1
td2coa_x	-14.50865774	1
pyr_e	1	1
tdcoa_c	-14.50865774	1
phe__L_m	-14.50865774	1
pyr_m	-14.50865774	1
pheac_c	-14.50865774	1
pheac_e	-14.50865774	1
tdcoa_x	-14.50865774	1
tdeACP_c	-14.50865774	1
pyr_x	-14.50865774	1
tdeACP_m	-14.50865774	1
pheme_m	-14.50865774	1
q6_m	-14.50865774	1
phetrna_c	-14.50865774	1
tdecoa_c	-14.50865774	1
q6h2_m	-14.50865774	1
tdecoa_x	-14.50865774	1
phetrna_m	-14.50865774	1
quln_c	-14.50865774	1
phom_c	-14.50865774	1
phpyr_c	-14.50865774	1
tglp_c	-14.50865774	1
quln_m	-14.50865774	1
thf_c	-14.50865774	1
phthr_c	-14.50865774	1
r1p_c	-14.50865774	1
pi_c	-14.50865774	1
thf_m	-14.50865774	1
thfglu_c	-14.50865774	1
r1p_m	-14.50865774	1
thm_c	-14.50865774	1
pi_e	1	1
r5p_c	-14.50865774	1
pi_g	-14.50865774	1
thm_e	1	1
raffin_c	-14.50865774	1
thmmp_c	-14.50865774	1
pi_m	-14.50865774	1
pi_n	-14.50865774	1
rib__D_c	-14.50865774	1
pi_r	-14.50865774	1
thmmp_e	-14.50865774	1
rib__D_e	1	1
thmpp_c	-14.50865774	1
ribflv_c	-14.50865774	1
thmpp_e	-14.50865774	1
thmpp_m	-14.50865774	1
ribflv_e	-14.50865774	1
thmtp_c	-14.50865774	1
ribflv_m	-14.50865774	1
thr__L_c	-14.50865774	1
trnalys_c	-14.50865774	1
rnam_c	-14.50865774	1
trnalys_m	-14.50865774	1
thr__L_e	1	1
ru5p__D_c	-14.50865774	1
thr__L_m	-14.50865774	1
trnamet_c	-14.50865774	1
s17bp_c	-14.50865774	1
trnamet_m	-14.50865774	1
thrtrna_c	-14.50865774	1
s7p_c	-14.50865774	1
thrtrna_m	-14.50865774	1
trnaphe_c	-14.50865774	1
s_c	-14.50865774	1
trnaphe_m	-14.50865774	1
thym_c	-14.50865774	1
saccrp__L_c	-14.50865774	1
thym_e	1	1
thymd_c	-14.50865774	1
trnapro_c	-14.50865774	1
trnaser_c	-14.50865774	1
sbt__D_c	-14.50865774	1
trnathr_c	-14.50865774	1
thymd_e	1	1
sbt__D_e	1	1
trdox_c	-14.50865774	1
trnathr_m	-14.50865774	1
sbt__L_c	-14.50865774	1
trnatrp_c	-14.50865774	1
trdox_m	-14.50865774	1
sbt__L_e	-14.50865774	1
trdox_n	-14.50865774	1
trdox_x	-14.50865774	1
trnatrp_m	-14.50865774	1
trnatyr_c	-14.50865774	1
trnatyr_m	-14.50865774	1
trdrd_c	-14.50865774	1
scl_c	-14.50865774	1
trdrd_m	-14.50865774	1
trnaval_c	-14.50865774	1
trnaval_m	-14.50865774	1
sdhlam_m	-14.50865774	1
trp__L_c	-14.50865774	1
trdrd_n	-14.50865774	1
trdrd_x	-14.50865774	1
ser__L_c	-14.50865774	1
tre6p_c	-14.50865774	1
trp__L_e	1	1
ser__L_e	1	1
trp__L_m	-14.50865774	1
tre_c	-14.50865774	1
ser__L_m	-14.50865774	1
tre_e	1	1
trptrna_c	-14.50865774	1
trptrna_m	-14.50865774	1
sertrna_c	-14.50865774	1
tre_v	-14.50865774	1
sheme_c	-14.50865774	1
triglyc_SC_c	-14.50865774	1
trnaala_c	-14.50865774	1
ttc_c	-14.50865774	1
skm5p_c	-14.50865774	1
ttc_x	-14.50865774	1
trnaarg_c	-14.50865774	1
trnaarg_m	-14.50865774	1
trnaasn_c	-14.50865774	1
trnaasn_m	-14.50865774	1
trnaasp_c	-14.50865774	1
trnaasp_m	-14.50865774	1
trnacys_c	-14.50865774	1
trnagln_c	-14.50865774	1
trnaglu_c	-14.50865774	1
trnaglu_m	-14.50865774	1
trnagly_c	-14.50865774	1
trnahis_c	-14.50865774	1
trnahis_m	-14.50865774	1
trnaile_c	-14.50865774	1
trnaile_m	-14.50865774	1
trnaleu_c	-14.50865774	1
trnaleu_m	-14.50865774	1
ttccoa_c	-14.50865774	1
ttccoa_r	-14.50865774	1
ttccoa_x	-14.50865774	1
ttdca_c	-14.50865774	1
ttdca_e	1	1
ttdca_x	-14.50865774	1
ttdcea_c	-14.50865774	1
ttdcea_x	-14.50865774	1
tyr__L_c	-14.50865774	1
tyr__L_e	1	1
tyr__L_m	-14.50865774	1
tyr__L_v	-14.50865774	1
tyr__L_x	-14.50865774	1
tyrtrna_c	-14.50865774	1
tyrtrna_m	-14.50865774	1
udp_c	-14.50865774	1
udp_n	-14.50865774	1
udpacgal_c	-14.50865774	1
udpg_c	-14.50865774	1
udpgal_c	-14.50865774	1
udpgal_g	-14.50865774	1
ump_c	-14.50865774	1
ump_m	-14.50865774	1
ump_n	-14.50865774	1
uppg3_c	-14.50865774	1
ura_c	-14.50865774	1
ura_e	1	1
urdglyc_c	-14.50865774	1
urea_c	-14.50865774	1
urea_e	1	1
uri_c	-14.50865774	1
uri_e	1	1
utp_c	-14.50865774	1
utp_m	-14.50865774	1
val__L_c	-14.50865774	1
val__L_e	1	1
val__L_m	-14.50865774	1
valtrna_c	-14.50865774	1
valtrna_m	-14.50865774	1
xan_c	-14.50865774	1
xan_e	1	1
xmp_c	-14.50865774	1
xtsn_c	-14.50865774	1
xtsn_e	1	1
xu5p__D_c	-14.50865774	1
xyl__D_c	-14.50865774	1
xyl__D_e	1	1
xylt_c	-14.50865774	1
xylt_e	-14.50865774	1
xylu__D_c	-14.50865774	1
zym_int1_c	-14.50865774	1
zym_int2_c	-14.50865774	1
zymst_c	-14.50865774	1
zymst_e	-14.50865774	1
zymstest_SC_c	-14.50865774	1
zymstest_SC_e	-14.50865774	1
